ASCII,label
aakarshakriidaa,1
aakarshana,1
aakarshanakriidaa,1
aakarshanii,1
aakarshaphalaka,1
aakarshashva,1
aakarshekushala,1
aakarshenacarat,1
aakarshika,1
aakarshikaa,1
aakarshin,1
aakarshinii,1
aakarshiniisiddhih,1
aakarshita,1
aakasha,1
aakashaapeya,1
aakashaka,1
aakashika,1
aakasmika,1
aakasmikarogah,1
aakatthana,1
aakatya,1
aakaushala,1
aake,1
aakekara,1
aaken,1
aakenipa,1
aakenipaaso,1
aakha,1
aakhaa,1
aakhaad,1
aakhaana,1
aakhaatiishvaratiirtha,1
aakhana,1
aakhandala,1
aakhandalaa,1
aakhandalaashaa,1
aakhandalacaapa,1
aakhandaladhanus,1
aakhandalakakubh,1
aakhandalasuunu,1
aakhandayitri,1
aakhandi,1
aakhandishaalaa,1
aakhanika,1
aakhanikabaka,1
aakhara,1
aakhareshtha,1
aakhedana,1
aakheta,1
aakhetabhuumi,1
aakhetaka,1
aakhetakaatavii,1
aakhetashiirshaka,1
aakhetavyuuha,1
aakhetika,1
aakhid,1
aakhida,1
aakhidat,1
aakhilya,1
aakhota,1
aakhotakatiirtha,1
aakhotash,1
aakhotashiirshaka,1
aakhu,1
aakhubhuj,1
aakhuga,1
aakhughaata,1
aakhuhan,1
aakhukariisha,1
aakhukarnaparnikaa,1
aakhukarnii,1
aakhukiri,1
aakhupaashaana,1
aakhuparnii,1
aakhuparnikaa,1
aakhuratha,1
aakhushruti,1
aakhuutkara,1
aakhuuttha,1
aakhuvagraama,1
aakhuvishaapahaa,1
aakhuvishah,1
aakhuvishahaa,1
aakhuyaana,1
aakhyaa,1
aakhyaana,1
aakhyaanah,1
aakhyaanaka,1
aakhyaanakii,1
aakhyaanavid,1
aakhyaanaya,1
aakhyaapaka,1
aakhyaapana,1
aakhyaapita,1
aakhyaata,1
aakhyaatapadavikaranaah,1
aakhyaatavya,1
aakhyaati,1
aakhyaatika,1
aakhyaatottara,1
aakhyaatri,1
aakhyaayanii,1
aakhyaayikaa,1
aakhyaayin,1
aakhyas,1
aakhyayaa,1
aakhyeya,1
aakidanti,1
aakidantiiya,1
aakiim,1
aakiirna,1
aakiirnataa,1
aakiirnatva,1
aakiirne,1
aakiitapatamgapipiilakam,1
aakiivatas,1
aakimcanya,1
aakimcanyaayatana,1
aakimcanyaayatanopaga,1
aakitaagnyaadi,1
aakleda,1
aaklii,1
aaklinna,1
aakna,1
aakokera,1
aakopa,1
aakopavat,1
aakosha,1
aakoshtham,1
aakotana,1
aakotanaa,1
aakraanta,1
aakraantamati,1
aakraantanaayakaa,1
aakraanti,1
aakraantitas,1
aakram,1
aakrama,1
aakramamaana,1
aakramana,1
aakramaniiya,1
aakramya,1
aakrand,1
aakranda,1
aakrandaasaara,1
aakrandana,1
aakrandaniiya,1
aakrandika,1
aakrandin,1
aakrandishuh,1
aakrandita,1
aakrashtavya,1
aakraya,1
aakrayaa,1
aakri,1
aakrii,1
aakriid,1
aakriida,1
aakriidabhuumi,1
aakriidagiri,1
aakriidaparvata,1
aakriidin,1
aakriita,1
aakrish,1
aakrishta,1
aakrishti,1
aakrishtiman,1
aakrishtimantra,1
aakrishtya,1
aakrita,1
aakriti,1
aakriticchattraa,1
aakritigana,1
aakritih,1
aakritii,1
aakritiloshta,1
aakritimat,1
aakritiv,1
aakritiyoga,1
aakrosha,1
aakroshaka,1
aakroshan,1
aakroshana,1
aakroshayitri,1
aakroshin,1
aakroshtri,1
aakrri,1
aakrush,1
aakrushta,1
aaksh,1
aaksha,1
aakshaana,1
aakshaara,1
aakshaaraanta,1
aakshaaranaa,1
aakshaarita,1
aakshaarnaa,1
aakshaataa,1
aakshaatavya,1
aakshaatum,1
aakshabhaarika,1
aakshadyuutika,1
aakshaitrajnya,1
aakshakii,1
aakshapaada,1
aakshapaatika,1
aakshapatalika,1
aakshar,1
aaksharasamaamnaayika,1
aakshepa,1
aakshepaka,1
aakshepakah,1
aakshepana,1
aaksheparuupaka,1
aakshepasuutra,1
aakshepavalana,1
aakshepin,1
aakshepinii,1
aakshepopamaa,1
aaksheptri,1
aakshepya,1
aakshi,1
aakshiiba,1
aakshiila,1
aakshiit,1
aakshika,1
aakshikapana,1
aakshikii,1
aakship,1
aakshipta,1
aakshiptikaa,1
aakshishtaam,1
aakshishur,1
aakshit,1
aakshiyan,1
aakshnu,1
aakshod,1
aakshodaka,1
aakshodana,1
aakshota,1
aakshva,1
aakshvedita,1
aakshyat,1
aakta,1
aaktaaksha,1
aaktaakshya,1
aaktakha,1
aakudmaliikrita,1
aakula,1
aakulakrit,1
aakulataa,1
aakulatva,1
aakulaya,1
aakulendriya,1
aakuli,1
aakulii,1
aakuliibhaava,1
aakuliibhuuta,1
aakuliikarana,1
aakuliikrita,1
aakulikarana,1
aakulita,1
aakulyakaari,1
aakumaaram,1
aakumaaramyashahpaanineh,1
aakunc,1
aakuncana,1
aakuncita,1
aakunthita,1
aakurvanti,1
aakurvatii,1
aakut,1
aakutas,1
aakutila,1
aakuu,1
aakuuj,1
aakuupaara,1
aakuuta,1
aakuuti,1
aakuutipra,1
aakuuvaara,1
aala,1
aalaabu,1
aalaakta,1
aalaala,1
aalaalamehin,1
aalaana,1
aalaanika,1
aalaanita,1
aalaapa,1
aalaapaa,1
aalaapana,1
aalaapaniiya,1
aalaapavat,1
aalaapikavamsha,1
aalaapin,1
aalaapinii,1
aalaapya,1
aalaasya,1
aalaata,1
aalaatya,1
aalaavarta,1
aalabdha,1
aalabh,1
aalabha,1
aalabhaa,1
aalabhana,1
aalabhya,1
aalag,1
aalagarda,1
aalagardha,1
aalagna,1
aalajaala,1
aalaji,1
aalaksh,1
aalakshana,1
aalakshi,1
aalakshita,1
aalakshya,1
aalamarthya,1
aalamb,1
aalamba,1
aalambaa,1
aalambaayana,1
aalambaayaniiputra,1
aalambaayaniiya,1
aalambam,1
aalambana,1
aalambanapariikshaa,1
aalambanavat,1
aalambha,1
aalambham,1
aalambhana,1
aalambhaniiya,1
aalambhin,1
aalambhya,1
aalambi,1
aalambiiputra,1
aalambin,1
aalambita,1
aalambya,1
aalamkaarika,1
aalap,1
aalapana,1
aalapita,1
aalapitavya,1
aalaptaka,1
aalapya,1
aalarka,1
aalasa,1
aalasaayana,1
aalash,1
aalasya,1
aalasyavat,1
aalava,1
aalavaala,1
aalavanya,1
aalaya,1
aalekhana,1
aalekhani,1
aalekhanii,1
aalekhya,1
aalekhyadevataa,1
aalekhyalekhaa,1
aalekhyam,1
aalekhyapurusha,1
aalekhyasamarpita,1
aalekhyash,1
aalekhyashesha,1
aalepa,1
aalepah,1
aalepakarma_(vranacikitsaa),1
aalepana,1
aalesha,1
aali,1
aaligavya,1
aaligavyaayanii,1
aaligii,1
aalih,1
aalii,1
aaliidha,1
aaliidheya,1
aaliina,1
aaliinaka,1
aalijana,1
aalikh,1
aalikhat,1
aalikhita,1
aalikhya,1
aalikrama,1
aalimpana,1
aalin,1
aalinda,1
aaling,1
aalinga,1
aalingana,1
aalinganaa,1
aalinganane,1
aalingin,1
aalingita,1
aalingitavat,1
aalingya,1
aalingyaayana,1
aalinjara,1
aalip,1
aalipat,1
aalipta,1
aalipya,1
aalish,1
aallakeya,1
aaloc,1
aalocaka,1
aalocaka_pittam,1
aalocana,1
aalocaniiya,1
aalocita,1
aalocya,1
aalodana,1
aalodita,1
aalodya,1
aalohaayana,1
aalohavat,1
aalohita,1
aalohitiikri,1
aalok,1
aaloka,1
aalokagadaadharii,1
aalokaka,1
aalokakara,1
aalokamaarga,1
aalokana,1
aalokaniiya,1
aalokaniiyataa,1
aalokapatha,1
aalokasthaana,1
aalokasuvegadhvaja,1
aalokavat,1
aalokin,1
aalokita,1
aalokya,1
aalola,1
aalolikaa,1
aalolita,1
aalopa,1
aaloshtii,1
aalu,1
aalubh,1
aalud,1
aaluka,1
aalukii,1
aalulita,1
aalunc,1
aaluncana,1
aalup,1
aaluu,1
aaluuna,1
aama,1
aamaad,1
aamaadya,1
aamaajiirna,1
aamaajiirnam,1
aamaanasya,1
aamaanna,1
aamaarga,1
aamaash,1
aamaashaya,1
aamaashayagatavaatah,1
aamaashayah,1
aamaashayasamuttharogah,1
aamaashayastha_rudhirah,1
aamaatisaara,1
aamaatisaarah,1
aamaatisaarasangrahah,1
aamaatisaarin,1
aamaatya,1
aamaavaasya,1
aamaavaasyavidha,1
aamaavastha,1
aamabhrishta,1
aamadhyaahnam,1
aamagandhi,1
aamagandhika,1
aamagandhin,1
aamagarbha,1
aamagna,1
aamah,1
aamahate,1
aamahe,1
aamahiiyaa,1
aamahiiyava,1
aamajajvarah,1
aamajatrishnaa,1
aamajj,1
aamajjam,1
aamajvara,1
aamak,1
aamaka,1
aamakumbha,1
aamalaka,1
aamalakii,1
aamalakiipattra,1
aamalakiipattraphala,1
aamamaamsa,1
aamamaamsaashin,1
aamamat,1
aamamaya,1
aaman,1
aamana,1
aamanahoma,1
aamanas,1
aamanasya,1
aamanda,1
aamandaka,1
aamandra,1
aamanju,1
aamanth,1
aamanthya,1
aamantr,1
aamantrana,1
aamantranaa,1
aamantrane,1
aamantraniiya,1
aamantranika,1
aamantrayitavya,1
aamantrayitri,1
aamantrita,1
aamantrya,1
aamanyethaam,1
aamapaacin,1
aamapaaka,1
aamapaatra,1
aamapakvaashayah,1
aamapesha,1
aamapiinasa,1
aamaraakshasii,1
aamarakta,1
aamaranaanta,1
aamaranaantika,1
aamaranaat,1
aamaranam,1
aamarasa,1
aamarda,1
aamardaka,1
aamardakatiirthanaatha,1
aamardin,1
aamariitri,1
aamarsha,1
aamarshana,1
aamarshane,1
aamashophah,1
aamashraaddha,1
aamashuula,1
aamashuulah,1
aamataa,1
aamath,1
aamathya,1
aamavaata,1
aamavaatah,1
aamavidhi,1
aamaya,1
aamayaavin,1
aamayaavitva,1
aamayah,1
aamayat,1
aamayati,1
aamba,1
aambariishaputraka,1
aambashtha,1
aambashthya,1
aambashthyaa,1
aambhasa,1
aambhasika,1
aambhi,1
aambhrinii,1
aambikeya,1
aambuda,1
aamekhalam,1
aamenya,1
aameshtaka,1
aamhaspatya,1
aami,1
aamii,1
aamiikshaa,1
aamiil,1
aamiilana,1
aamiit,1
aamiiv,1
aamiivaa,1
aamiivatka,1
aamiivita,1
aamikshaa,1
aamikshaapayasya,1
aamikshavat,1
aamikshiiya,1
aamikshya,1
aaminanta,1
aamis,1
aamisha,1
aamishaashin,1
aamishabhuj,1
aamishadaana,1
aamishapriya,1
aamishataa,1
aamishatva,1
aamishi,1
aamishii,1
aamishla,1
aamishlatama,1
aamishra,1
aamishratva,1
aamishrii,1
aamishriibhuuta,1
aamishriibhuutatva,1
aamitauji,1
aamitra,1
aamitraayana,1
aamitraayani,1
aamitrashocani,1
aamitri,1
aamitriiya,1
aamjnaatam,1
aamkriti,1
aamla,1
aamlaana,1
aamlavallii,1
aamlavetasa,1
aamliikaa,1
aamlikaa,1
aamlocantii,1
aamnaa,1
aamnaana,1
aamnaata,1
aamnaatavya,1
aamnaatin,1
aamnaaya,1
aamnaayapara,1
aamnaayarahasya,1
aamnaayasaarin,1
aamnaayayoni,1
aamnaayin,1
aamocana,1
aamocanamavamocanamvaa,1
aamoda,1
aamodajananii,1
aamodana,1
aamodin,1
aamodita,1
aamohanikaa,1
aamoka,1
aamokshana,1
aamosha,1
aamoshin,1
aamotana,1
aamra,1
aamraasthi,1
aamraat,1
aamraata,1
aamraataka,1
aamraatakeshvara,1
aamraatakii,1
aamraavarta,1
aamraavatii,1
aamragandhaka,1
aamragandhiharidraa,1
aamragupta,1
aamraguptaayani,1
aamragupti,1
aamrakavi,1
aamrakuuta,1
aamramaya,1
aamranishaa,1
aamrapaala,1
aamrapaalii,1
aamrapancama,1
aamrapeshii,1
aamraphalaprapaanaka,1
aamraprasaada,1
aamrataila,1
aamravaata,1
aamravaataka,1
aamravaatika,1
aamravana,1
aamred,1
aamreda,1
aamredana,1
aamredita,1
aamreditayamaka,1
aamrid,1
aamrij,1
aamrijya,1
aamriman,1
aamrin,1
aamrina,1
aamrish,1
aamrishta,1
aamrita,1
aamrya,1
aamsha,1
aamshya,1
aamsi,1
aamuc,1
aamukha,1
aamukham,1
aamukhiibhuu,1
aamukhiikri,1
aamukta,1
aamuktaa,1
aamukti,1
aamuktikaa,1
aamukulita,1
aamupa,1
aamur,1
aamuri,1
aamush,1
aamushmika,1
aamushmikatva,1
aamushnaat,1
aamushyaayana,1
aamushyakulikaa,1
aamushyaputrikaa,1
aamuulaat,1
aamuulam,1
aamuurdhaantam,1
aamuurtarayasa,1
aamyaksh,1
aana,1
aanaabhi,1
aanaaha,1
aanaahah,1
aanaahika,1
aanaakarathavartman,1
aanaamana,1
aanaamita,1
aanaamya,1
aanaancha,1
aanaasha,1
aanaathya,1
aanaaya,1
aanaayaaya,1
aanaayin,1
aanaayya,1
aanabhimlaana,1
aanabhimlaata,1
aanabhra,1
aanad,1
aanadda,1
aanaddha,1
aanaddhatva,1
aanaddhavastitaa,1
aanaduha,1
aanaduhaka,1
aanaduhya,1
aanaduhyaayana,1
aanaduhyaayani,1
aanah,1
aanahya,1
aanaipuna,1
aanaishvarya,1
aanaje,1
aanaka,1
aanakaayani,1
aanakadundubhi,1
aanakasthalaka,1
aanakasthalii,1
aanaksh,1
aanaksha,1
aanala,1
aanalavi,1
aanam,1
aanama,1
aanamam,1
aanamana,1
aanamantaam,1
aanamanti,1
aanamita,1
aanamra,1
aanamsha,1
aanamya,1
aanana,1
aananaabja,1
aananaanta,1
aananacara,1
aananam,1
aananca,1
aanand,1
aananda,1
aanandaa,1
aanandaacala,1
aanandaamrita,1
aanandaamritaruupa,1
aanandaashrama,1
aanandaashru,1
aanandaatman,1
aanandabaashpa,1
aanandabhairava,1
aanandabhairavii,1
aanandabhuj,1
aanandabodhendra,1
aanandacaturdashiivrata,1
aanandacaula,1
aanandacidghana,1
aanandada,1
aanandadatta,1
aanandadeva,1
aanandadiipikaa,1
aanandaghana,1
aanandagiri,1
aanandaja,1
aanandajala,1
aanandajnaana,1
aanandajnaanagiri,1
aanandaka,1
aanandakaananamaahaatmya,1
aanandakaavya,1
aanandakalikaa,1
aanandakanda,1
aanandakara,1
aanandakosha,1
aanandalahari,1
aanandalaharii,1
aanandalahariistotra,1
aanandamaalaa,1
aanandamaya,1
aanandamayak,1
aanandamayakosha,1
aanandana,1
aanandanaatha,1
aanandanidhi,1
aanandapata,1
aanandaprabhaa,1
aanandaprabhava,1
aanandapura,1
aanandapuurna,1
aanandaraaya,1
aanandaruupa,1
aanandasambhava,1
aanandataa,1
aanandataandavapura,1
aanandathu,1
aanandatiirtha,1
aanandavallii,1
aanandavana,1
aanandavardana,1
aanandavardhana,1
aanandaveda,1
aanandavimala,1
aanandayitavya,1
aanandayitri,1
aanandayoga,1
aanandeshvaratiirtha,1
aanandi,1
aanandii,1
aanandin,1
aanandita,1
aanandotsava,1
aananga,1
aananghe,1
aananja,1
aananke,1
aananta,1
aanantarya,1
aanantaryasamaadhi,1
aanantaryatritiiyaa,1
aananthe,1
aanantya,1
aanapatya,1
aanarba,1
aanarca,1
aanarce,1
aanarcha,1
aanarcuh,1
aanard,1
aanarda,1
aanardam,1
aanardha,1
aanardita,1
aanarhuh,1
aanarjuh,1
aanarna,1
aanarpha,1
aanarsha,1
aanarshat,1
aanarta,1
aanartaka,1
aanartana,1
aanartapura,1
aanarthakya,1
aanartiiya,1
aanartita,1
aanarva,1
aanas,1
aanasa,1
aanasha,1
aanashaana,1
aanashe,1
aanashma,1
aanashuh,1
aanasyaam,1
aanat,1
aanata,1
aanataja,1
aanati,1
aanatte,1
aanatya,1
aanava,1
aanaviina,1
aanavinot,1
aanavya,1
aanaya,1
aanayaamasi,1
aanayana,1
aanayati,1
aanayatu,1
aanayitavya,1
aanc,1
aancatu,1
aanch,1
aancha,1
aanchana,1
aanchanakarma,1
aanchati,1
aanchet,1
aanchita,1
aanda,1
aandaad,1
aandaayana,1
aandaja,1
aandakapaala,1
aandakosha,1
aandapiita,1
aandhaasvara,1
aandhasika,1
aandhiigava,1
aandhra,1
aandhrii,1
aandhya,1
aandii,1
aandiida,1
aandiika,1
aandiira,1
aandiivat,1
aandiivataayani,1
aandola,1
aandolaka,1
aandolana,1
aandolaya,1
aandolayati,1
aandolikaa,1
aandolita,1
aandyau,1
aanemimagna,1
aanetavai,1
aanetavya,1
aanetri,1
aaneya,1
aaneyam,1
aanga,1
aangaara,1
aangaarika,1
aangadii,1
aangaka,1
aangalaukika,1
aangarishtha,1
aangavidya,1
aangeya,1
aangeyii,1
aangi,1
aangii,1
aangiirasa,1
aangika,1
aangirasa,1
aangirasapavitra,1
aangiraseshvaratiirtha,1
aangirasii,1
aangula,1
aangulika,1
aanguusha,1
aanguushya,1
aangya,1
aani,1
aani_(marma),1
aaniceya,1
aanici,1
aanidhana,1
aanidheya,1
aanii,1
aaniika,1
aaniikavata,1
aaniila,1
aaniilanishadhaayaama,1
aaniilanishadhaayata,1
aaniilii,1
aaniit,1
aaniita,1
aaniiti,1
aaniiveya,1
aanila,1
aanili,1
aanilii,1
aaninaaya,1
aaninjya,1
aanirhata,1
aaniruddha,1
aanish,1
aanisham,1
aanishus,1
aaniti,1
aanj,1
aanjalikya,1
aanjana,1
aanjanaabhyanjana,1
aanjanaabhyanjanaa,1
aanjanaabhyanjaniiya,1
aanjanaabhyanjaniiyaa,1
aanjanagandhi,1
aanjanagiri,1
aanjaneya,1
aanjaneyapuraana,1
aanjaneyastava,1
aanjaneyastotra,1
aanjanii,1
aanjaniikaarii,1
aanjanya,1
aanjasa,1
aanjasya,1
aanjiga,1
aanjiik,1
aanjiikuula,1
aanjiikuulaka,1
aanjiit,1
aanjijat,1
aanjika,1
aanjineya,1
aankri,1
aankshii,1
aankushaayana,1
aanna,1
aanobhadrasuukta,1
aanrica,1
aanrice,1
aanricuh,1
aanricus,1
aanrihuh,1
aanrije,1
aanrine,1
aanrinya,1
aanrishamsa,1
aanrishamsi,1
aanrishamsiiya,1
aanrishamsya,1
aanrishamsyatas,1
aanrit,1
aanrita,1
aanritaka,1
aanritika,1
aanritus,1
aanta,1
aantahpurika,1
aantam,1
aantara,1
aantaraagaarika,1
aantaraala,1
aantaraalika,1
aantaraayika,1
aantaraprapanca,1
aantaratamya,1
aantarganika,1
aantargehika,1
aantariiksha,1
aantariipaka,1
aantariksha,1
aantariksha_jalam,1
aantariksha_udakam,1
aantarvedika,1
aantarveshmika,1
aantarya,1
aantii,1
aantikaa,1
aantra,1
aantraalajii,1
aantraanucaarin,1
aantram,1
aantrapaasha,1
aantratantii,1
aantriimukha,1
aantrika,1
aantya,1
aantyaayana,1
aanu,1
aanubandhika,1
aanucaaraka,1
aanudeshika,1
aanudrishteya,1
aanudrishtineya,1
aanuduha,1
aanugaadika,1
aanugangya,1
aanugatika,1
aanugatya,1
aanugraamika,1
aanugunika,1
aanugunya,1
aanuhaarati,1
aanujaavara,1
aanuka,1
aanukalpika,1
aanukhadgya,1
aanukrishta,1
aanukuulika,1
aanukuulya,1
aanukuulyatas,1
aanulomika,1
aanulomya,1
aanumaanika,1
aanumaanikatva,1
aanumaashya,1
aanumata,1
aanunaashya,1
aanunaasikya,1
aanupadika,1
aanupadya,1
aanupathya,1
aanupuurva,1
aanupuurvya,1
aanuraahati,1
aanurakti,1
aanurohati,1
aanurohina,1
aanuruupya,1
aanusaayya,1
aanushaasanika,1
aanushaatika,1
aanushak,1
aanushanda,1
aanushangika,1
aanushangikatva,1
aanushraavika,1
aanushrava,1
aanushravika,1
aanushtubha,1
aanushtubhaushniha,1
aanushuuka,1
aanusiirya,1
aanusiitya,1
aanusrishtineya,1
aanusritineya,1
aanusuka,1
aanusuuka,1
aanusuuya,1
aanutilya,1
aanuuka,1
aanuukam,1
aanuupa,1
aanuupaka,1
aanuupamaamsa,1
aanuushata,1
aanuvaasanika,1
aanuvamshya,1
aanuveshya,1
aanuvidhitsaa,1
aanuyaajika,1
aanuyaatrika,1
aanuyavya,1
aanuyuupya,1
aanvaahika,1
aanvayika,1
aanviikshikii,1
aanviipika,1
aanyabhaavya,1
aanyatareya,1
aapa,1
aapaa,1
aapaada,1
aapaadaka,1
aapaadana,1
aapaadatalamastakam,1
aapaadi,1
aapaadin,1
aapaaka,1
aapaakestha,1
aapaala,1
aapaali,1
aapaana,1
aapaanabhuumi,1
aapaanagoshthii,1
aapaanaka,1
aapaanashaalaa,1
aapaandu,1
aapaandura,1
aapaanduriibhuu,1
aapaandutaa,1
aapaangya,1
aapaantamanyu,1
aapaarshni,1
aapaashthi,1
aapaata,1
aapaatala,1
aapaatalikaa,1
aapaataliputram,1
aapaatamaatra,1
aapaatatas,1
aapaatika,1
aapaatin,1
aapaatita,1
aapaatya,1
aapaayin,1
aapabhatta,1
aapad,1
aapadaa,1
aapaddharma,1
aapadeva,1
aapadevii,1
aapadg,1
aapadgata,1
aapadgrasta,1
aapadika,1
aapaduddharana,1
aapadviniita,1
aapagaa,1
aapageya,1
aapah,1
aapaka,1
aapakara,1
aapakva,1
aapala,1
aapamityaka,1
aapan,1
aapana,1
aapanadevataa,1
aapananta,1
aapanavedikaa,1
aapanaviithika,1
aapaneya,1
aapaniiya,1
aapanika,1
aapanna,1
aapannaartiprashamanaphala,1
aapannajiivika,1
aapannasattvaa,1
aapapana,1
aapapatyaat,1
aapaprau,1
aapapre,1
aapaptata,1
aaparaadhayya,1
aaparaahnika,1
aaparapakshiiya,1
aapartuka,1
aaparusha,1
aapas,1
aapash,1
aapashcanapraminantivratamvaam,1
aapashyati,1
aapastamba,1
aapastambadharma,1
aapastambagrihya,1
aapastambashrauta,1
aapastambasuutra,1
aapastambha,1
aapastambhinii,1
aapastambi,1
aapastambiiya,1
aapat,1
aapatana,1
aapatanta,1
aapatava,1
aapathi,1
aapathii,1
aapati,1
aapatika,1
aapatita,1
aapatkaala,1
aapatkaalika,1
aapatkalpa,1
aapatsahaaya,1
aapatti,1
aapattos,1
aapatya,1
aapava,1
aapavargika,1
aapavargya,1
aapavasva,1
aapayaa,1
aapayati,1
aapayesvaahaa,1
aapayitri,1
aapekshika,1
aapekshikatva,1
aapesham,1
aapeya,1
aapeyatva,1
aaphalaka,1
aaphalodayakarman,1
aaphalya,1
aaphan,1
aaphiina,1
aaphuuka,1
aapi,1
aapibatam,1
aapibd,1
aapibdamaana,1
aapii,1
aapiid,1
aapiida,1
aapiidakajaata,1
aapiidana,1
aapiidin,1
aapiidita,1
aapiina,1
aapiinavat,1
aapiipadaama,1
aapiipayan,1
aapiita,1
aapiitaya,1
aapiiya,1
aapimshata,1
aapinashti,1
aapinga,1
aapingala,1
aapingalaaksha,1
aapingalaka,1
aapinjara,1
aapipat,1
aapipayishati,1
aapipayithati,1
aapire,1
aapish,1
aapishala,1
aapishali,1
aapishanga,1
aapisharvara,1
aapitva,1
aaplaava,1
aaplaavita,1
aaplaavya,1
aaplava,1
aaplavana,1
aaplavane,1
aaplavavratin,1
aaplu,1
aaplushta,1
aapluta,1
aaplutaanga,1
aaplutavratin,1
aapluti,1
aaplutya,1
aapnaana,1
aapnavaana,1
aapnoti,1
aapnuhi,1
aapnute,1
aapo,1
aapoagnimyashasahsamhipuurviih,1
aapoda,1
aapodevata,1
aapodevatya,1
aapohishthaa,1
aapohishthiiya,1
aapojyotiraapomritam,1
aapoklima,1
aapomaatraa,1
aapomaya,1
aapomuurti,1
aaposhaana,1
aapothya,1
aapra,1
aapraa,1
aapraas,1
aapraasa,1
aapraavrisham,1
aapraayi,1
aapracchana,1
aaprach,1
aapradivam,1
aaprapadam,1
aaprapadiina,1
aaprapadiinaka,1
aaprashtavya,1
aaprath,1
aapratii,1
aapratinivrit,1
aapratinivrittagunormicakra,1
aapravana,1
aapravane,1
aapravartana,1
aaprayam,1
aapri,1
aapric,1
aapricchaa,1
aapricchya,1
aapriciimahi,1
aaprii,1
aapriiniita,1
aapriita,1
aapriitapaa,1
aapriitimaayava,1
aapriitimaayu,1
aaprik,1
aaprinaktu,1
aaprishta,1
aaprishtvaa,1
aaprita,1
aaprri,1
aapru,1
aaprushaaya,1
aaprushaayati,1
aapsara,1
aapsarasa,1
aapsava,1
aapsyati,1
aapta,1
aaptaa,1
aaptaadhiina,1
aaptaagama,1
aaptabhaava,1
aaptacchandas,1
aaptadakshina,1
aaptagarbhaa,1
aaptagarva,1
aaptakaama,1
aaptakaarin,1
aaptakrit,1
aaptakriya,1
aaptashruti,1
aaptastoma,1
aaptav,1
aaptavaac,1
aaptavaada,1
aaptavaakya,1
aaptavacana,1
aaptavajrasuuci,1
aaptavarga,1
aaptavibhaktika,1
aaptavya,1
aapti,1
aaptokti,1
aaptopadesha,1
aaptopadeshah,1
aaptoryaama,1
aaptoryaaman,1
aaptum,1
aaptya,1
aapu,1
aapus,1
aaputh,1
aapuu,1
aapuupika,1
aapuupya,1
aapuura,1
aapuurana,1
aapuurita,1
aapuurta,1
aapuurya,1
aapuuryamaana,1
aapuuryamaanapaksha,1
aapuusha,1
aapuuy,1
aapuuyat,1
aapuuyita,1
aapvaa,1
aapvan,1
aapya,1
aapyaana,1
aapyaanavat,1
aapyaaya,1
aapyaayana,1
aapyaayanashiila,1
aapyaayanavat,1
aapyaayanii,1
aapyaayasva,1
aapyaayayati,1
aapyaayin,1
aapyaayinii,1
aapyaayishiimahi,1
aapyaayita,1
aapyaayya,1
aapyai,1
aapyat,1
aapyate,1
aapyeya,1
aapyeyatva,1
aara,1
aaraa,1
aaraada,1
aaraadh,1
aaraadha,1
aaraadhaka,1
aaraadhana,1
aaraadhanaa,1
aaraadhanaprakaara,1
aaraadhaniiya,1
aaraadhaya,1
aaraadhayishnu,1
aaraadhayitri,1
aaraadhayya,1
aaraadhi,1
aaraadhita,1
aaraadhya,1
aaraadhyakarpuura,1
aaraadhyamaana,1
aaraadupakaaraka,1
aaraadupakaarin,1
aaraaga,1
aaraagaya,1
aaraagita,1
aaraagra,1
aaraagraa,1
aaraai,1
aaraajnaka,1
aaraajnii,1
aaraala,1
aaraalika,1
aaraalita,1
aaraama,1
aaraamaadhipati,1
aaraamaparigraha,1
aaraamashiitalaa,1
aaraamika,1
aaraamukha,1
aaraana,1
aaraasa,1
aaraashastram,1
aaraat,1
aaraati,1
aaraatiiya,1
aaraatka,1
aaraatrika,1
aaraatrivivaasam,1
aaraattaat,1
aaraava,1
aaraavalii,1
aaraavin,1
aaraba,1
aarabdha,1
aarabdhavya,1
aarabdhi,1
aarabh,1
aarabhamaana,1
aarabhat,1
aarabhata,1
aarabhati,1
aarabhatii,1
aarabhya,1
aarabhyamaana,1
aarabyayaaminii,1
aarac,1
aaracayya,1
aaracita,1
aaradava,1
aaraddha,1
aaraddhaayani,1
aaradvat,1
aaragvadha,1
aaraik,1
aarakaat,1
aaraksh,1
aaraksha,1
aarakshaa,1
aarakshaka,1
aarakshika,1
aarakshin,1
aarakshita,1
aarakshya,1
aarakta,1
aaraktapushpii,1
aaraktiibhuu,1
aarakuuta,1
aaralu,1
aaram,1
aaramana,1
aarambana,1
aarambanacchedana,1
aarambha,1
aarambhaka,1
aarambhana,1
aarambhanavat,1
aarambhaniiya,1
aarambharuci,1
aarambharucitaa,1
aarambhasiddhi,1
aarambhataa,1
aarambhayajna,1
aarambhayata,1
aarambhe,1
aarambhin,1
aarambhita,1
aarana,1
aaranaala,1
aaranaalaka,1
aaranaja,1
aaraneya,1
aaraneyaparvan,1
aarangara,1
aarani,1
aaranya,1
aaranyagaana,1
aaranyaka,1
aaranyakaanda,1
aaranyakagaana,1
aaranyakakaanda,1
aaranyakamparva,1
aaranyakukkuta,1
aaranyamudgaa,1
aaranyaparvan,1
aaranyapashu,1
aaranyaraashi,1
aaranyopala,1
aarap,1
aararabhe,1
aarasa,1
